station,mean studyday,total camhours for the rep,species,rep
ut01,13,120,NULL,3
ut01,18,120,NULL,4
ut01,18,120,NULL,4
ut01,18,120,NULL,4
ut01,18,120,NULL,4
ut01,18,120,NULL,4
ut01,23,120,NULL,5
ut01,23,120,NULL,5
ut01,23,120,NULL,5
ut01,23,120,NULL,5
ut01,23,120,NULL,5
ut01,26,17,BEPI,6
ut01,26,17,MUNT,6
ut01,26,17,NULL,6
ut02,3,104,BEPI,1
ut02,3,104,NULL,1
ut02,3,104,NULL,1
ut02,3,104,NULL,1
ut02,3,104,NULL,1
ut02,3,104,NULL,1
ut02,6.5,38,NULL,2
ut02,6.5,38,NULL,2
ut03,3,103,NULL,1
ut03,3,103,NULL,1
ut03,3,103,NULL,1
ut03,3,103,NULL,1
ut03,3,103,NULL,1
ut03,8,120,NULL,2
ut03,8,120,NULL,2
ut03,8,120,NULL,2
ut03,8,120,NULL,2
ut03,8,120,NULL,2
ut03,13,120,MUNT,3
ut03,13,120,NULL,3
ut03,13,120,NULL,3
ut03,13,120,NULL,3
ut03,13,120,NULL,3
ut03,13,120,NULL,3
ut04,3,103,NULL,1
ut04,3,103,NULL,1
ut04,3,103,NULL,1
ut04,3,103,NULL,1
ut04,3,103,NULL,1
ut04,3,103,SAMB,1
ut04,8,120,MUNT,2
ut04,8,120,NULL,2
ut04,8,120,NULL,2
ut04,8,120,NULL,2
ut04,8,120,NULL,2
ut04,8,120,NULL,2
ut04,12.5,83,BEPI,3
ut04,12.5,83,NULL,3
ut04,12.5,83,NULL,3
ut04,12.5,83,NULL,3
ut04,12.5,83,NULL,3
ut04,12.5,83,PTMA,3
ut04,12.5,83,TSPO,3
ut05,3,107,NULL,1
ut05,3,107,NULL,1
ut05,3,107,NULL,1
ut05,3,107,NULL,1
ut05,3,107,NULL,1
ut05,8,120,MUNT,2
ut05,8,120,NULL,2
ut05,8,120,NULL,2
ut05,8,120,NULL,2
ut05,8,120,NULL,2
ut05,8,120,NULL,2
ut05,8,120,PTMA,2
ut05,8,120,PTMA,2
ut05,13,120,BEPI,3
ut05,13,120,MUNT,3
ut05,13,120,MUNT,3
ut05,13,120,MUNT,3
ut05,13,120,NULL,3
ut05,13,120,NULL,3
ut05,13,120,NULL,3
ut05,13,120,NULL,3
ut05,13,120,NULL,3
ut05,18,120,NULL,4
ut05,18,120,NULL,4
ut05,18,120,NULL,4
ut05,18,120,NULL,4
ut05,18,120,NULL,4
ut05,18,120,PTMA,4
ut05,23,120,NULL,5
ut05,23,120,NULL,5
ut05,23,120,NULL,5
ut05,23,120,NULL,5
ut05,23,120,NULL,5
ut05,28,120,BEPI,6
ut05,28,120,NULL,6
ut05,28,120,NULL,6
ut05,28,120,NULL,6
ut05,28,120,NULL,6
ut05,28,120,NULL,6
ut05,33,120,NULL,7
ut05,33,120,NULL,7
ut05,33,120,NULL,7
ut05,33,120,NULL,7
ut05,33,120,NULL,7
ut05,38,120,NULL,8
ut05,38,120,NULL,8
ut05,38,120,NULL,8
ut05,38,120,NULL,8
ut05,38,120,NULL,8
ut05,43,120,MUNT,9
ut05,43,120,NULL,9
ut05,43,120,NULL,9
ut05,43,120,NULL,9
ut05,43,120,NULL,9
ut05,43,120,NULL,9
ut05,48,120,BEPI,10
ut05,48,120,NULL,10
ut05,48,120,NULL,10
ut05,48,120,NULL,10
ut05,48,120,NULL,10
ut05,48,120,NULL,10
ut05,48,120,PTMA,10
ut05,53,120,BEPI,11
ut05,53,120,NULL,11
ut05,53,120,NULL,11
ut05,53,120,NULL,11
ut05,53,120,NULL,11
ut05,53,120,NULL,11
ut05,53,120,SUBE,11
ut05,58,120,NULL,12
ut05,58,120,NULL,12
ut05,58,120,NULL,12
ut05,58,120,NULL,12
ut05,58,120,NULL,12
ut05,63,120,BEPI,13
ut05,63,120,MUNT,13
ut05,63,120,MUNT,13
ut05,63,120,NULL,13
ut05,63,120,NULL,13
ut05,63,120,NULL,13
ut05,63,120,NULL,13
ut05,63,120,NULL,13
ut05,68,120,BEPI,14
ut05,68,120,MUNT,14
ut05,68,120,NULL,14
ut05,68,120,NULL,14
ut05,68,120,NULL,14
ut05,68,120,NULL,14
ut05,68,120,NULL,14
ut05,68,120,PTMA,14
ut05,73,120,MUNT,15
ut05,73,120,NULL,15
ut05,73,120,NULL,15
ut05,73,120,NULL,15
ut05,73,120,NULL,15
ut05,73,120,NULL,15
ut05,78,120,BEPI,16
ut05,78,120,BEPI,16
ut05,78,120,NULL,16
ut05,78,120,NULL,16
ut05,78,120,NULL,16
ut05,78,120,NULL,16
ut05,78,120,NULL,16
ut05,78,120,PTMA,16
ut05,78,120,SUBE,16
ut05,83,120,MUNT,17
ut05,83,120,NULL,17
ut05,83,120,NULL,17
ut05,83,120,NULL,17
ut05,83,120,NULL,17
ut05,83,120,NULL,17
ut05,83,120,PTMA,17
ut05,88,120,NULL,18
ut05,88,120,NULL,18
ut05,88,120,NULL,18
ut05,88,120,NULL,18
ut05,88,120,NULL,18
ut05,93,120,NULL,19
ut05,93,120,NULL,19
ut05,93,120,NULL,19
ut05,93,120,NULL,19
ut05,93,120,NULL,19
ut05,97,60,NULL,20
ut05,97,60,NULL,20
ut05,97,60,NULL,20
ut05,97,60,PTMA,20
ut06,3,107,NULL,1
ut06,3,107,NULL,1
ut06,3,107,NULL,1
ut06,3,107,NULL,1
ut06,3,107,NULL,1
ut06,3,107,PTMA,1
ut06,8,120,NULL,2
ut06,8,120,NULL,2
ut06,8,120,NULL,2
ut06,8,120,NULL,2
ut06,8,120,NULL,2
ut06,13,120,NULL,3
ut06,13,120,NULL,3
ut06,13,120,NULL,3
ut06,13,120,NULL,3
ut06,13,120,NULL,3
ut06,13,120,SAMB,3
ut06,18,120,NULL,4
ut06,18,120,NULL,4
ut06,18,120,NULL,4
ut06,18,120,NULL,4
ut06,18,120,NULL,4
ut06,23,120,NULL,5
ut06,23,120,NULL,5
ut06,23,120,NULL,5
ut06,23,120,NULL,5
ut06,23,120,NULL,5
ut06,28,120,BEPI,6
ut06,28,120,MUNT,6
ut06,28,120,NULL,6
ut06,28,120,NULL,6
ut06,28,120,NULL,6
ut06,28,120,NULL,6
ut06,28,120,NULL,6
ut06,33,120,MUNT,7
ut06,33,120,MUNT,7
ut06,33,120,NULL,7
ut06,33,120,NULL,7
ut06,33,120,NULL,7
ut06,33,120,NULL,7
ut06,33,120,NULL,7
ut06,38,120,MUNT,8
ut06,38,120,NULL,8
ut06,38,120,NULL,8
ut06,38,120,NULL,8
ut06,38,120,NULL,8
ut06,38,120,NULL,8
ut06,43,120,MUNT,9
ut06,43,120,NULL,9
ut06,43,120,NULL,9
ut06,43,120,NULL,9
ut06,43,120,NULL,9
ut06,43,120,NULL,9
ut06,48,120,NULL,10
ut06,48,120,NULL,10
ut06,48,120,NULL,10
ut06,48,120,NULL,10
ut06,48,120,NULL,10
ut06,48,120,PTMA,10
ut06,51,18,BEPI,11
ut06,51,18,NULL,11
ut07,3,103,MUNT,1
ut07,3,103,NULL,1
ut07,3,103,NULL,1
ut07,3,103,NULL,1
ut07,3,103,NULL,1
ut07,3,103,NULL,1
ut07,8,120,BEPI,2
ut07,8,120,NULL,2
ut07,8,120,NULL,2
ut07,8,120,NULL,2
ut07,8,120,NULL,2
ut07,8,120,NULL,2
ut07,13,120,NULL,3
ut07,13,120,NULL,3
ut07,13,120,NULL,3
ut07,13,120,NULL,3
ut07,13,120,NULL,3
ut07,18,120,BEPI,4
ut07,18,120,NULL,4
ut07,18,120,NULL,4
ut07,18,120,NULL,4
ut07,18,120,NULL,4
ut07,18,120,NULL,4
ut07,23,120,MUNT,5
ut07,23,120,NULL,5
ut07,23,120,NULL,5
ut07,23,120,NULL,5
ut07,23,120,NULL,5
ut07,23,120,NULL,5
ut07,23,120,SAMB,5
ut07,23,120,SAMB,5
ut07,28,120,MUNT,6
ut07,28,120,NULL,6
ut07,28,120,NULL,6
ut07,28,120,NULL,6
ut07,28,120,NULL,6
ut07,28,120,NULL,6
ut07,33,120,MUNT,7
ut07,33,120,NULL,7
ut07,33,120,NULL,7
ut07,33,120,NULL,7
ut07,33,120,NULL,7
ut07,33,120,NULL,7
ut07,33,120,PTMA,7
ut07,33,120,SAMB,7
ut07,33,120,SAMB,7
ut07,33,120,SAMB,7
ut07,38,120,NULL,8
ut07,38,120,NULL,8
ut07,38,120,NULL,8
ut07,38,120,NULL,8
ut07,38,120,NULL,8
ut07,43,120,MUNT,9
ut07,43,120,NULL,9
ut07,43,120,NULL,9
ut07,43,120,NULL,9
ut07,43,120,NULL,9
ut07,43,120,NULL,9
ut07,43,120,SAMB,9
ut07,43,120,SAMB,9
ut07,48,120,NULL,10
ut07,48,120,NULL,10
ut07,48,120,NULL,10
ut07,48,120,NULL,10
ut07,48,120,NULL,10
ut07,53,120,MUNT,11
ut07,53,120,MUNT,11
ut07,53,120,NULL,11
ut07,53,120,NULL,11
ut07,53,120,NULL,11
ut07,53,120,NULL,11
ut07,53,120,NULL,11
ut07,58,120,MUNT,12
ut07,58,120,NULL,12
ut07,58,120,NULL,12
ut07,58,120,NULL,12
ut07,58,120,NULL,12
ut07,58,120,NULL,12
ut07,63,120,BEPI,13
ut07,63,120,MUNT,13
ut07,63,120,NULL,13
ut07,63,120,NULL,13
ut07,63,120,NULL,13
ut07,63,120,NULL,13
ut07,63,120,NULL,13
ut07,68,120,NULL,14
ut07,68,120,NULL,14
ut07,68,120,NULL,14
ut07,68,120,NULL,14
ut07,68,120,NULL,14
ut07,73,120,NULL,15
ut07,73,120,NULL,15
ut07,73,120,NULL,15
ut07,73,120,NULL,15
ut07,73,120,NULL,15
ut07,78,120,BEPI,16
ut07,78,120,NULL,16
ut07,78,120,NULL,16
ut07,78,120,NULL,16
ut07,78,120,NULL,16
ut07,78,120,NULL,16
ut07,83,120,NULL,17
ut07,83,120,NULL,17
ut07,83,120,NULL,17
ut07,83,120,NULL,17
ut07,83,120,NULL,17
ut07,88,120,MUNT,18
ut07,88,120,NULL,18
ut07,88,120,NULL,18
ut07,88,120,NULL,18
ut07,88,120,NULL,18
ut07,88,120,NULL,18
ut07,93,120,NULL,19
ut07,93,120,NULL,19
ut07,93,120,NULL,19
ut07,93,120,NULL,19
ut07,93,120,NULL,19
ut07,96.5,38,MUNT,20
ut07,96.5,38,NULL,20
ut07,96.5,38,NULL,20
ut08,3,103,NULL,1
ut08,3,103,NULL,1
ut08,3,103,NULL,1
ut08,3,103,NULL,1
ut08,3,103,NULL,1
ut08,3,103,PTMA,1
ut08,8,120,NULL,2
ut08,8,120,NULL,2
ut08,8,120,NULL,2
ut08,8,120,NULL,2
ut08,8,120,NULL,2
ut08,13,120,BEPI,3
ut08,13,120,NULL,3
ut08,13,120,NULL,3
ut08,13,120,NULL,3
ut08,13,120,NULL,3
ut08,13,120,NULL,3
ut08,18,120,BEPI,4
ut08,18,120,NULL,4
ut08,18,120,NULL,4
ut08,18,120,NULL,4
ut08,18,120,NULL,4
ut08,18,120,NULL,4
ut08,18,120,PTMA,4
ut08,23,120,MUNT,5
ut08,23,120,MUNT,5
ut08,23,120,NULL,5
ut08,23,120,NULL,5
ut08,23,120,NULL,5
ut08,23,120,NULL,5
ut08,23,120,NULL,5
ut08,23,120,SUBE,5
ut08,23,120,TSPO,5
ut08,28,120,MUNT,6
ut08,28,120,MUNT,6
ut08,28,120,NULL,6
ut08,28,120,NULL,6
ut08,28,120,NULL,6
ut08,28,120,NULL,6
ut08,28,120,NULL,6
ut08,32,55,NULL,7
ut08,32,55,NULL,7
ut08,32,55,NULL,7
ut08,32,55,SAMB,7
ut10,3,102,NULL,1
ut10,3,102,NULL,1
ut10,3,102,NULL,1
ut10,3,102,NULL,1
ut10,3,102,NULL,1
ut10,8,120,BEPI,2
ut10,8,120,NULL,2
ut10,8,120,NULL,2
ut10,8,120,NULL,2
ut10,8,120,NULL,2
ut10,8,120,NULL,2
ut10,8,120,TSPO,2
ut10,13,120,BEPI,3
ut10,13,120,BEPI,3
ut10,13,120,MUNT,3
ut10,13,120,NULL,3
ut10,13,120,NULL,3
ut10,13,120,NULL,3
ut10,13,120,NULL,3
ut10,13,120,NULL,3
ut10,13,120,PTMA,3
ut10,13,120,RATX,3
ut10,13,120,TSPO,3
ut10,18,120,MUNT,4
ut10,18,120,NULL,4
ut10,18,120,NULL,4
ut10,18,120,NULL,4
ut10,18,120,NULL,4
ut10,18,120,NULL,4
ut10,18,120,PTMA,4
ut10,18,120,PTMA,4
ut10,18,120,TSPO,4
ut10,23,120,BEPI,5
ut10,23,120,BEPI,5
ut10,23,120,NULL,5
ut10,23,120,NULL,5
ut10,23,120,NULL,5
ut10,23,120,NULL,5
ut10,23,120,NULL,5
ut10,23,120,PTMA,5
ut10,23,120,TSPO,5
ut10,23,120,TSPO,5
ut10,23,120,TSPO,5
ut10,28,120,MUNT,6
ut10,28,120,MUNT,6
ut10,28,120,MUNT,6
ut10,28,120,NULL,6
ut10,28,120,NULL,6
ut10,28,120,NULL,6
ut10,28,120,NULL,6
ut10,28,120,NULL,6
ut10,28,120,TSPO,6
ut10,33,120,BEPI,7
ut10,33,120,BEPI,7
ut10,33,120,MUNT,7
ut10,33,120,MUNT,7
ut10,33,120,MUNT,7
ut10,33,120,MUNT,7
ut10,33,120,NULL,7
ut10,33,120,NULL,7
ut10,33,120,NULL,7
ut10,33,120,NULL,7
ut10,33,120,NULL,7
ut10,33,120,PTMA,7
ut10,33,120,SAMB,7
ut10,33,120,TSPO,7
ut10,38,120,BEPI,8
ut10,38,120,MUNT,8
ut10,38,120,NULL,8
ut10,38,120,NULL,8
ut10,38,120,NULL,8
ut10,38,120,NULL,8
ut10,38,120,NULL,8
ut10,43,120,MUNT,9
ut10,43,120,MUNT,9
ut10,43,120,MUNT,9
ut10,43,120,MUNT,9
ut10,43,120,MUNT,9
ut10,43,120,NULL,9
ut10,43,120,NULL,9
ut10,43,120,NULL,9
ut10,43,120,NULL,9
ut10,43,120,NULL,9
ut10,48,120,MUNT,10
ut10,48,120,MUNT,10
ut10,48,120,NULL,10
ut10,48,120,NULL,10
ut10,48,120,NULL,10
ut10,48,120,NULL,10
ut10,48,120,NULL,10
ut10,53,120,NULL,11
ut10,53,120,NULL,11
ut10,53,120,NULL,11
ut10,53,120,NULL,11
ut10,53,120,NULL,11
ut10,58,120,LECA,12
ut10,58,120,MUNT,12
ut10,58,120,NULL,12
ut10,58,120,NULL,12
ut10,58,120,NULL,12
ut10,58,120,NULL,12
ut10,58,120,NULL,12
ut10,58,120,PTMA,12
ut10,58,120,TSPO,12
ut10,63,120,MUNT,13
ut10,63,120,MUNT,13
ut10,63,120,MUNT,13
ut10,63,120,MUNT,13
ut10,63,120,NULL,13
ut10,63,120,NULL,13
ut10,63,120,NULL,13
ut10,63,120,NULL,13
ut10,63,120,NULL,13
ut10,63,120,TSPO,13
ut10,63,120,TSPO,13
ut10,68,120,MUNT,14
ut10,68,120,MUNT,14
ut10,68,120,MUNT,14
ut10,68,120,NULL,14
ut10,68,120,NULL,14
ut10,68,120,NULL,14
ut10,68,120,NULL,14
ut10,68,120,NULL,14
ut10,68,120,PTMA,14
ut10,73,120,MUNT,15
ut10,73,120,MUNT,15
ut10,73,120,NULL,15
ut10,73,120,NULL,15
ut10,73,120,NULL,15
ut10,73,120,NULL,15
ut10,73,120,NULL,15
ut10,73,120,TSPO,15
ut10,78,120,MUNT,16
ut10,78,120,MUNT,16
ut10,78,120,NULL,16
ut10,78,120,NULL,16
ut10,78,120,NULL,16
ut10,78,120,NULL,16
ut10,78,120,NULL,16
ut10,78,120,TSPO,16
ut10,83,120,MUNT,17
ut10,83,120,MUNT,17
ut10,83,120,NULL,17
ut10,83,120,NULL,17
ut10,83,120,NULL,17
ut10,83,120,NULL,17
ut10,83,120,NULL,17
ut10,88,120,MUNT,18
ut10,88,120,NULL,18
ut10,88,120,NULL,18
ut10,88,120,NULL,18
ut10,88,120,NULL,18
ut10,88,120,NULL,18
ut10,93,120,MUNT,19
ut10,93,120,NULL,19
ut10,93,120,NULL,19
ut10,93,120,NULL,19
ut10,93,120,NULL,19
ut10,93,120,NULL,19
ut10,96.5,40,NULL,20
ut10,96.5,40,NULL,20
ut11,3,110,MOUS,1
ut11,3,110,NULL,1
ut11,3,110,NULL,1
ut11,3,110,NULL,1
ut11,3,110,NULL,1
ut11,3,110,NULL,1
ut11,8,120,NULL,2
ut11,8,120,NULL,2
ut11,8,120,NULL,2
ut11,8,120,NULL,2
ut11,8,120,NULL,2
ut11,13,120,MOUS,3
ut11,13,120,MOUS,3
ut11,13,120,NULL,3
ut11,13,120,NULL,3
ut11,13,120,NULL,3
ut11,13,120,NULL,3
ut11,13,120,NULL,3
ut11,18,120,NULL,4
ut11,18,120,NULL,4
ut11,18,120,NULL,4
ut11,18,120,NULL,4
ut11,18,120,NULL,4
ut11,23,120,MOUS,5
ut11,23,120,NULL,5
ut11,23,120,NULL,5
ut11,23,120,NULL,5
ut11,23,120,NULL,5
ut11,23,120,NULL,5
ut11,28,120,MOUS,6
ut11,28,120,NULL,6
ut11,28,120,NULL,6
ut11,28,120,NULL,6
ut11,28,120,NULL,6
ut11,28,120,NULL,6
ut11,28,120,TREE,6
ut11,33,120,MOUS,7
ut11,33,120,NULL,7
ut11,33,120,NULL,7
ut11,33,120,NULL,7
ut11,33,120,NULL,7
ut11,33,120,NULL,7
ut11,38,120,BEPI,8
ut11,38,120,MONG,8
ut11,38,120,MOUS,8
ut11,38,120,MOUS,8
ut11,38,120,MOUS,8
ut11,38,120,MOUS,8
ut11,38,120,MUNT,8
ut11,38,120,NULL,8
ut11,38,120,NULL,8
ut11,38,120,NULL,8
ut11,38,120,NULL,8
ut11,38,120,NULL,8
ut11,43,120,NULL,9
ut11,43,120,NULL,9
ut11,43,120,NULL,9
ut11,43,120,NULL,9
ut11,43,120,NULL,9
ut11,43,120,PTMA,9
ut11,48,120,LTMA,10
ut11,48,120,MOUS,10
ut11,48,120,MUNT,10
ut11,48,120,NULL,10
ut11,48,120,NULL,10
ut11,48,120,NULL,10
ut11,48,120,NULL,10
ut11,48,120,NULL,10
ut11,53,120,MOUS,11
ut11,53,120,MUNT,11
ut11,53,120,NULL,11
ut11,53,120,NULL,11
ut11,53,120,NULL,11
ut11,53,120,NULL,11
ut11,53,120,NULL,11
ut11,58,120,MOUS,12
ut11,58,120,MUNT,12
ut11,58,120,NULL,12
ut11,58,120,NULL,12
ut11,58,120,NULL,12
ut11,58,120,NULL,12
ut11,58,120,NULL,12
ut11,63,120,MOUS,13
ut11,63,120,NULL,13
ut11,63,120,NULL,13
ut11,63,120,NULL,13
ut11,63,120,NULL,13
ut11,63,120,NULL,13
ut11,63,120,PTMA,13
ut11,68,120,NULL,14
ut11,68,120,NULL,14
ut11,68,120,NULL,14
ut11,68,120,NULL,14
ut11,68,120,NULL,14
ut11,73,120,NULL,15
ut11,73,120,NULL,15
ut11,73,120,NULL,15
ut11,73,120,NULL,15
ut11,73,120,NULL,15
ut11,78,120,NULL,16
ut11,78,120,NULL,16
ut11,78,120,NULL,16
ut11,78,120,NULL,16
ut11,78,120,NULL,16
ut11,83,120,NULL,17
ut11,83,120,NULL,17
ut11,83,120,NULL,17
ut11,83,120,NULL,17
ut11,83,120,NULL,17
ut11,88,120,NULL,18
ut11,88,120,NULL,18
ut11,88,120,NULL,18
ut11,88,120,NULL,18
ut11,88,120,NULL,18
ut11,93,120,NULL,19
ut11,93,120,NULL,19
ut11,93,120,NULL,19
ut11,93,120,NULL,19
ut11,93,120,NULL,19
ut11,97,55,NULL,20
ut11,97,55,NULL,20
ut11,97,55,NULL,20
ut12,3,109,NULL,1
ut12,3,109,NULL,1
ut12,3,109,NULL,1
ut12,3,109,NULL,1
ut12,3,109,NULL,1
ut12,8,120,NULL,2
ut12,8,120,NULL,2
ut12,8,120,NULL,2
ut12,8,120,NULL,2
ut12,8,120,NULL,2
ut12,13,120,NULL,3
ut12,13,120,NULL,3
ut12,13,120,NULL,3
ut12,13,120,NULL,3
ut12,13,120,NULL,3
ut12,18,120,NULL,4
ut12,18,120,NULL,4
ut12,18,120,NULL,4
ut12,18,120,NULL,4
ut12,18,120,NULL,4
ut12,23,120,MOUS,5
ut12,23,120,NULL,5
ut12,23,120,NULL,5
ut12,23,120,NULL,5
ut12,23,120,NULL,5
ut12,23,120,NULL,5
ut12,28,120,NULL,6
ut12,28,120,NULL,6
ut12,28,120,NULL,6
ut12,28,120,NULL,6
ut12,28,120,NULL,6
ut12,33,120,NULL,7
ut12,33,120,NULL,7
ut12,33,120,NULL,7
ut12,33,120,NULL,7
ut12,33,120,NULL,7
ut12,38,120,LTMA,8
ut12,38,120,MOUS,8
ut12,38,120,NULL,8
ut12,38,120,NULL,8
ut12,38,120,NULL,8
ut12,38,120,NULL,8
ut12,38,120,NULL,8
ut12,43,120,NULL,9
ut12,43,120,NULL,9
ut12,43,120,NULL,9
ut12,43,120,NULL,9
ut12,43,120,NULL,9
ut12,43,120,PTMA,9
ut12,48,120,NULL,10
ut12,48,120,NULL,10
ut12,48,120,NULL,10
ut12,48,120,NULL,10
ut12,48,120,NULL,10
ut12,48,120,PTMA,10
ut12,48,120,TSPO,10
ut12,53,120,NULL,11
ut12,53,120,NULL,11
ut12,53,120,NULL,11
ut12,53,120,NULL,11
ut12,53,120,NULL,11
ut12,58,120,NULL,12
ut12,58,120,NULL,12
ut12,58,120,NULL,12
ut12,58,120,NULL,12
ut12,58,120,NULL,12
ut12,63,120,NULL,13
ut12,63,120,NULL,13
ut12,63,120,NULL,13
ut12,63,120,NULL,13
ut12,63,120,NULL,13
ut12,68,120,NULL,14
ut12,68,120,NULL,14
ut12,68,120,NULL,14
ut12,68,120,NULL,14
ut12,68,120,NULL,14
ut12,73,120,NULL,15
ut12,73,120,NULL,15
ut12,73,120,NULL,15
ut12,73,120,NULL,15
ut12,73,120,NULL,15
ut12,78,120,NULL,16
ut12,78,120,NULL,16
ut12,78,120,NULL,16
ut12,78,120,NULL,16
ut12,78,120,NULL,16
ut12,83,120,NULL,17
ut12,83,120,NULL,17
ut12,83,120,NULL,17
ut12,83,120,NULL,17
ut12,83,120,NULL,17
ut12,88,120,MUNT,18
ut12,88,120,NULL,18
ut12,88,120,NULL,18
ut12,88,120,NULL,18
ut12,88,120,NULL,18
ut12,88,120,NULL,18
ut12,93,120,LTMA,19
ut12,93,120,NULL,19
ut12,93,120,NULL,19
ut12,93,120,NULL,19
ut12,93,120,NULL,19
ut12,93,120,NULL,19
ut12,96,17.5,NULL,20
ut13,3,105.5,NULL,1
ut13,3,105.5,NULL,1
ut13,3,105.5,NULL,1
ut13,3,105.5,NULL,1
ut13,3,105.5,NULL,1
ut13,3,105.5,PTMA,1
ut13,3,105.5,TSPO,1
ut13,8,120,NULL,2
ut13,8,120,NULL,2
ut13,8,120,NULL,2
ut13,8,120,NULL,2
ut13,8,120,NULL,2
ut13,8,120,SAMB,2
ut13,8,120,TSPO,2
ut13,13,120,NULL,3
ut13,13,120,NULL,3
ut13,13,120,NULL,3
ut13,13,120,NULL,3
ut13,13,120,NULL,3
ut13,13,120,PTMA,3
ut13,13,120,TSPO,3
ut13,13,120,TSPO,3
ut13,18,120,NULL,4
ut13,18,120,NULL,4
ut13,18,120,NULL,4
ut13,18,120,NULL,4
ut13,18,120,NULL,4
ut13,18,120,PTMA,4
ut13,23,120,NULL,5
ut13,23,120,NULL,5
ut13,23,120,NULL,5
ut13,23,120,NULL,5
ut13,23,120,NULL,5
ut13,23,120,PTMA,5
ut13,23,120,PTMA,5
ut13,28,120,NULL,6
ut13,28,120,NULL,6
ut13,28,120,NULL,6
ut13,28,120,NULL,6
ut13,28,120,NULL,6
ut13,33,120,BEPI,7
ut13,33,120,NULL,7
ut13,33,120,NULL,7
ut13,33,120,NULL,7
ut13,33,120,NULL,7
ut13,33,120,NULL,7
ut13,33,120,PTMA,7
ut13,38,120,NULL,8
ut13,38,120,NULL,8
ut13,38,120,NULL,8
ut13,38,120,NULL,8
ut13,38,120,NULL,8
ut13,38,120,TSPO,8
ut13,43,120,NULL,9
ut13,43,120,NULL,9
ut13,43,120,NULL,9
ut13,43,120,NULL,9
ut13,43,120,NULL,9
ut13,43,120,PTMA,9
ut13,48,120,NULL,10
ut13,48,120,NULL,10
ut13,48,120,NULL,10
ut13,48,120,NULL,10
ut13,48,120,NULL,10
ut13,53,120,NULL,11
ut13,53,120,NULL,11
ut13,53,120,NULL,11
ut13,53,120,NULL,11
ut13,53,120,NULL,11
ut13,58,120,LTMA,12
ut13,58,120,NULL,12
ut13,58,120,NULL,12
ut13,58,120,NULL,12
ut13,58,120,NULL,12
ut13,58,120,NULL,12
ut13,58,120,PTMA,12
ut13,63,120,MOUS,13
ut13,63,120,NULL,13
ut13,63,120,NULL,13
ut13,63,120,NULL,13
ut13,63,120,NULL,13
ut13,63,120,NULL,13
ut13,63,120,PTMA,13
ut13,63,120,PTMA,13
ut13,68,120,NULL,14
ut13,68,120,NULL,14
ut13,68,120,NULL,14
ut13,68,120,NULL,14
ut13,68,120,NULL,14
ut13,73,120,NULL,15
ut13,73,120,NULL,15
ut13,73,120,NULL,15
ut13,73,120,NULL,15
ut13,73,120,NULL,15
ut13,73,120,PTMA,15
ut13,73,120,PTMA,15
ut13,73,120,PTMA,15
ut13,77.5,79,NULL,16
ut13,77.5,79,NULL,16
ut13,77.5,79,NULL,16
ut13,77.5,79,NULL,16
ut13,77.5,79,PTMA,16
ut14,3,106,NULL,1
ut14,3,106,NULL,1
ut14,3,106,NULL,1
ut14,3,106,NULL,1
ut14,3,106,NULL,1
ut14,8,120,MUNT,2
ut14,8,120,NULL,2
ut14,8,120,NULL,2
ut14,8,120,NULL,2
ut14,8,120,NULL,2
ut14,8,120,NULL,2
ut14,8,120,PTMA,2
ut14,8,120,PTMA,2
ut14,13,120,NULL,3
ut14,13,120,NULL,3
ut14,13,120,NULL,3
ut14,13,120,NULL,3
ut14,13,120,NULL,3
ut14,18,120,NULL,4
ut14,18,120,NULL,4
ut14,18,120,NULL,4
ut14,18,120,NULL,4
ut14,18,120,NULL,4
ut14,18,120,PTMA,4
ut14,23,120,NULL,5
ut14,23,120,NULL,5
ut14,23,120,NULL,5
ut14,23,120,NULL,5
ut14,23,120,NULL,5
ut14,28,120,NULL,6
ut14,28,120,NULL,6
ut14,28,120,NULL,6
ut14,28,120,NULL,6
ut14,28,120,NULL,6
ut14,33,120,NULL,7
ut14,33,120,NULL,7
ut14,33,120,NULL,7
ut14,33,120,NULL,7
ut14,33,120,NULL,7
ut14,38,120,MUNT,8
ut14,38,120,NULL,8
ut14,38,120,NULL,8
ut14,38,120,NULL,8
ut14,38,120,NULL,8
ut14,38,120,NULL,8
ut14,38,120,PTMA,8
ut14,43,120,NULL,9
ut14,43,120,NULL,9
ut14,43,120,NULL,9
ut14,43,120,NULL,9
ut14,43,120,NULL,9
ut14,48,120,NULL,10
ut14,48,120,NULL,10
ut14,48,120,NULL,10
ut14,48,120,NULL,10
ut14,48,120,NULL,10
ut14,53,120,NULL,11
ut14,53,120,NULL,11
ut14,53,120,NULL,11
ut14,53,120,NULL,11
ut14,53,120,NULL,11
ut14,58,120,MUNT,12
ut14,58,120,NULL,12
ut14,58,120,NULL,12
ut14,58,120,NULL,12
ut14,58,120,NULL,12
ut14,58,120,NULL,12
ut14,63,120,MUNT,13
ut14,63,120,NULL,13
ut14,63,120,NULL,13
ut14,63,120,NULL,13
ut14,63,120,NULL,13
ut14,63,120,NULL,13
ut14,68,120,NULL,14
ut14,68,120,NULL,14
ut14,68,120,NULL,14
ut14,68,120,NULL,14
ut14,68,120,NULL,14
ut14,73,120,BEPI,15
ut14,73,120,NULL,15
ut14,73,120,NULL,15
ut14,73,120,NULL,15
